VehicleID,Manufacturer,Model,Fuel Type,Fuel Efficiency,EFF (km/l)/(km/kwh),Body Type,Seating Capacity,Ground Clearance (range),Body Type 1 (sedan),Body Type 2 (hatchback),Body Type 3 (suv),Body Type 4 (mpv),Body Type 5 (pickup),Body Type 6 (coupe),Body Type 7 (convertible),Body Type 8 (wagon),Body Type 9 (van),Body Type 10 (crossover),Body Type 11 (kei / microvan),Body Type 12 (roadster),Body Type 13 (other),Body Type 14 (liftback),Body Type 15 (mpv / minivan),City/Urban,Suburban/Normal,Mid Off-Road,Off-Road/Hilly Terrain,Year
00143_Chery_tiggo4pro=Petrol,Chery,tiggo 4 pro,Petrol,14.7,14.7,suv,5,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024
00144_DFSK_glory330=Diesel,DFSK,glory 330,Diesel,14.08,14.08,suv,7,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2016,2021"
00145_DFSK_glory580=Petrol,DFSK,glory 580,Petrol,10-13,11.5,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2019,2021,2022"
00146_DFSK_gloryi-auto=Petrol,DFSK,glory i-auto,Petrol,10-13,11.5,suv,7,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2021–2024
00147_Daihatsu_mira=Petrol,Daihatsu,mira,Petrol,21-24,22.5,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2015,2016,2023,2024"
00148_Daihatsu_miraes=Petrol,Daihatsu,mira es,Petrol,31.5-34.6,33.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2018,2023,2024,2025"
00149_Daihatsu_miraesg=Petrol,Daihatsu,mira es g,Petrol,31.5-34.6,33.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
00150_Daihatsu_miraesl=Petrol,Daihatsu,mira es l,Petrol,31.5-34.6,33.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2022–2025
00151_Daihatsu_miraess=Petrol,Daihatsu,mira es s,Petrol,31.5-34.6,33.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00152_Daihatsu_miraesx=Petrol,Daihatsu,mira es x,Petrol,31.5-34.6,33.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00153_Daihatsu_mirag=Petrol,Daihatsu,mira g,Petrol,21-24,22.5,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2023,2025"
00154_Daihatsu_miral=Petrol,Daihatsu,mira l,Petrol,21-24,22.5,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023–2025
00155_Daihatsu_miralsa3=Petrol,Daihatsu,mira l sa3,Petrol,21-24,22.5,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023–2024
00156_Daihatsu_mirala300=Petrol,Daihatsu,mira la300,Petrol,21-24,22.5,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
00157_Daihatsu_mirala350=Hybrid,Daihatsu,mira la350,Hybrid,21-24,22.5,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00158_Daihatsu_mirax=Petrol,Daihatsu,mira x,Petrol,21-24,22.5,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2022–2025
00159_Daihatsu_move=Petrol,Daihatsu,move,Petrol,27-31,29.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019
00160_Daihatsu_movecustom=Petrol,Daihatsu,move custom,Petrol,27-31,29.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00161_Daihatsu_movel=Petrol,Daihatsu,move l,Petrol,27-31,29.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00162_Daihatsu_movel=Petrol,Daihatsu,move l ,Petrol,27-31,29.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00163_Daihatsu_movex=Petrol,Daihatsu,move x,Petrol,27-31,29.0,hatchback,4,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00164_Daihatsu_rocky=Hybrid,Daihatsu,rocky,Hybrid,20,20.0,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2022,2025"
00165_Daihatsu_rocky=Petrol,Daihatsu,rocky,Petrol,13,13.0,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2023
00166_Daihatsu_rockye-smart=Hybrid,Daihatsu,rocky e-smart,Hybrid,20,20.0,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2023
00167_Daihatsu_rockyg=Petrol,Daihatsu,rocky g,Petrol,13,13.0,suv,5,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2023
00168_Daihatsu_rockyghev=Hybrid,Daihatsu,rocky g hev,Hybrid,20,20.0,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2023–2025
00169_Daihatsu_taft=Petrol,Daihatsu,taft,Petrol,20-22,21.0,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2023,2025"
00170_Daihatsu_taft=Petrol,Daihatsu,taft,Petrol,20-22,21.0,suv,5,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024
00171_Daihatsu_taftg=Petrol,Daihatsu,taft g,Petrol,20-22,21.0,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2023–2025
00172_Daihatsu_taftx=Hybrid,Daihatsu,taft x,Hybrid,20-28.5,24.2,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2023
00173_Daihatsu_taftx=Petrol,Daihatsu,taft x,Petrol,20-22,21.0,suv,5,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024
00174_Daihatsu_tantocustomx=Petrol,Daihatsu,tanto custom x,Petrol,25-28,26.5,hatchback,4,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023–2024
00175_Daihatsu_terios=Petrol,Daihatsu,terios,Petrol,13,13.0,suv,7,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2007
00176_Daihatsu_terios=Petrol,Daihatsu,terios,Petrol,13,13.0,suv,7,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2011–2012
00177_Daihatsu_teriospremium=Petrol,Daihatsu,terios premium,Petrol,13,13.0,suv,7,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2012
00178_Daihatsu_thor=Petrol,Daihatsu,thor,Petrol,15-23,19.0,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023–2024
00179_Daihatsu_thorcustom=Petrol,Daihatsu,thor custom,Petrol,15-23,19.0,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00180_Daihatsu_thorcustomg=Petrol,Daihatsu,thor custom g,Petrol,15-23,19.0,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2023,2025"
00181_Daihatsu_thorggrade=Petrol,Daihatsu,thor g grade,Petrol,15-23,19.0,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00182_Daihatsu_thorgscustom=Petrol,Daihatsu,thor gs custom,Petrol,15-23,19.0,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00183_Daihatsu_thorgtcustom=Petrol,Daihatsu,thor gt custom,Petrol,15-23,19.0,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2022
00184_Datsun_redigo=Petrol,Datsun,redi go,Petrol,21-26.3,23.6,hatchback,5,185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2016–2017
00185_Dongfeng_boxe3ev=Electric,Dongfeng,box e3 ev,Electric,9.52,9.52,suv,5,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00186_Fiat_punto=Petrol,Fiat,punto,Petrol,11,11.0,hatchback,5,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2007
00187_Ford_everest=Diesel,Ford,everest,Diesel,7.1-13,10.1,suv,7,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2011
00188_Ford_fiesta=Petrol,Ford,fiesta,Petrol,15-18,16.5,hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00189_Ford_kuga=Petrol,Ford,kuga,Petrol,15-16.7,15.8,suv,5,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00190_Ford_mustang5literv8=Petrol,Ford,mustang 5liter v8,Petrol,7.9-13.6,10.8,coupe/convertible,4,143,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2016
00191_Ford_mustangmach-e=Electric,Ford,mustang mach-e,Electric,6.8,6.8,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00192_Ford_mustangmach-epremiumx=Electric,Ford,mustang mach-e premium x,Electric,6.8,6.8,suv,5,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00193_Ford_ranger=Diesel,Ford,ranger,Diesel,7-14.5,10.8,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2005,2015,2017,2019,2024"
00194_Ford_ranger22004x4svttrim=Diesel,Ford,ranger 2200 4x4 svt trim,Diesel,13.2-13.9,13.6,pickup,5,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017
00195_Ford_rangerms-rt=Diesel,Ford,ranger ms-rt,Diesel,8.8,8.8,pickup,5,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024–2025
00196_Ford_rangerraptor=Diesel,Ford,ranger raptor,Diesel,7-12,9.5,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2016,2017,2018,2023,2025"
00197_Ford_rangerraptorbi-turbo=Diesel,Ford,ranger raptor bi-turbo,Diesel,7.8,7.8,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2019,2025"
00198_Ford_rangerraptorf150=Diesel,Ford,ranger raptor f150,Diesel,7-9.5,8.2,pickup,5,239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2014,2017,2019"
00199_Ford_rangerraptorms-rt=Diesel,Ford,ranger raptor ms-rt,Diesel,7-12,9.5,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2024–2025
00200_Ford_rangerraptorsports=Petrol,Ford,ranger raptor sports,Petrol,7-12,9.5,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00201_Ford_rangersinglecab=Diesel,Ford,ranger single cab,Diesel,7-12,9.5,pickup,5,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2011
00202_Ford_rangerstormtrak=Diesel,Ford,ranger stormtrak,Diesel,10.9-11.6,11.2,pickup,5,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00203_Ford_rangerwildtrak=Diesel,Ford,ranger wildtrak,Diesel,14.4,14.4,pickup,5,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"2017,2024,2025"
00204_Ford_rangerxlt=Diesel,Ford,ranger xlt,Diesel,11.9,11.9,pickup,5,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2011
00205_Honda_city=Petrol,Honda,city,Petrol,12-18,15.0,sedan,5,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2020
00206_Honda_cityrs=Petrol,Honda,city rs,Petrol,12-18,15.0,sedan,5,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024–2025
00207_Honda_citysv=Petrol,Honda,city sv,Petrol,12-18,15.0,sedan,5,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
00208_Honda_cityvtec=Petrol,Honda,city vtec,Petrol,12-18,15.0,sedan,5,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
00209_Honda_civic=Petrol,Honda,civic,Petrol,16.5-22,19.2,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2008,2017,2018,2019,2020"
00210_Honda_civicex=Petrol,Honda,civic ex,Petrol,16.5-22,19.2,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2018,2024"
00211_Honda_civicfb1=Petrol,Honda,civic fb1,Petrol,16.5-22,19.2,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
00212_Honda_civicfd3=Hybrid,Honda,civic fd3,Hybrid,16.5-22,19.2,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2009
00213_Honda_civicsedan=Petrol,Honda,civic sedan,Petrol,16.5-22,19.2,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2016,2018,2020"
00214_Honda_civicsr=Petrol,Honda,civic sr,Petrol,16.5-22,19.2,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00215_Honda_cr-v=Petrol,Honda,cr-v,Petrol,10.3-14.2,12.2,suv,5,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2008,2013,2017,2018,2019,2020"
00216_Honda_cr-vrm=Petrol,Honda,cr-v rm,Petrol,10.3-14.2,12.2,suv,5,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2013
00217_Honda_cr-vvtil=Petrol,Honda,cr-v vti l,Petrol,10.3-14.2,12.2,suv,5,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2019,2024,2025"
00218_Honda_cr-vvtilx=Petrol,Honda,cr-v vti lx,Petrol,10.3-14.2,12.2,suv,5,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00219_Honda_cr-zzf1=Hybrid,Honda,cr-z zf1,Hybrid,19-25,22.0,coupe,2,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2015
00220_Honda_fit=Petrol,Honda,fit,Petrol,15-37,26.0,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2012,2015"
00221_Honda_fit=Hybrid,Honda,fit,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013–2014
00222_Honda_fitf-grade=Hybrid,Honda,fit f-grade,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
00223_Honda_fitgp1=Hybrid,Honda,fit gp1,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2011–2014
00224_Honda_fitgp3rs=Hybrid,Honda,fit gp3 rs,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
00225_Honda_fitgp4rs=Petrol,Honda,fit gp4 rs,Petrol,15-37,26.0,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
00226_Honda_fitgp5=Petrol,Honda,fit gp5,Petrol,15-37,26.0,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013–2014
00227_Honda_fitgp5=Hybrid,Honda,fit gp5,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2015,2017"
00228_Honda_fitgp5f=Hybrid,Honda,fit gp5 f,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014
00229_Honda_fitgp5hgrade=Hybrid,Honda,fit gp5 h grade,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014
00230_Honda_fitgp5lgrade=Hybrid,Honda,fit gp5 l grade,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013–2014
00231_Honda_fitgp5sgarde=Hybrid,Honda,fit gp5 s garde,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00232_Honda_fitgp5sgrade=Hybrid,Honda,fit gp5 s grade,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013–2016
00233_Honda_fitgp5sgraders=Hybrid,Honda,fit gp5 s grade rs,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00234_Honda_fitlgrade=Hybrid,Honda,fit l grade,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
00235_Honda_fitrs=Hybrid,Honda,fit rs,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00236_Honda_fitrsehev=Hybrid,Honda,fit rs ehev,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00237_Honda_fitrsgp-3=Hybrid,Honda,fit rs gp-3,Hybrid,20-29,24.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00238_Honda_fitshuttle=Hybrid,Honda,fit shuttle,Hybrid,25-26,25.5,wagon,5,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2011,2012,2014,2016,2023"
00239_Honda_fitshuttle=Petrol,Honda,fit shuttle,Petrol,25-26,25.5,wagon,5,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2013
00240_Honda_fitshuttlegp2=Petrol,Honda,fit shuttle gp2,Petrol,25-26,25.5,wagon,5,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2012
00241_Honda_fitshuttlegp2=Hybrid,Honda,fit shuttle gp2,Hybrid,25-26,25.5,wagon,5,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2014
00242_Honda_fitshuttlegp2navipremium=Hybrid,Honda,fit shuttle gp2 navi premium,Hybrid,25-26,25.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014
00243_Honda_fitshuttlegp7=Hybrid,Honda,fit shuttle gp7,Hybrid,25-26,25.5,wagon,5,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2022
00244_Honda_fitshuttlegp7navipremium=Hybrid,Honda,fit shuttle gp7 navi premium,Hybrid,25-26,25.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00245_Honda_fitshuttlegp7zsensing=Hybrid,Honda,fit shuttle gp7 z sensing,Hybrid,25-26,25.5,hatchback,5,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00246_Honda_freed=Hybrid,Honda,freed,Hybrid,25-26,25.5,minivan,7,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2012
00247_Honda_freed=Petrol,Honda,freed,Petrol,13-21,17.0,minivan,7,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2013
00248_Honda_freedcrossstar=Petrol,Honda,freed cross star,Petrol,13-21,17.0,minivan,7,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2024
00249_Honda_freedgp3=Hybrid,Honda,freed gp3,Hybrid,25-26,25.5,minivan,7,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"2013,2015"
00250_Honda_grace=Hybrid,Honda,grace,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2014,2017"
00251_Honda_grace=Petrol,Honda,grace,Petrol,18,18.0,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015–2016
00252_Honda_gracedaagm4=Petrol,Honda,grace daa gm4,Petrol,18,18.0,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00253_Honda_graceex=Hybrid,Honda,grace ex,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015–2017
00254_Honda_graceexgrade=Hybrid,Honda,grace ex grade,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016–2017
00255_Honda_graceexhighest=Hybrid,Honda,grace ex highest,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
00256_Honda_graceexpackage=Petrol,Honda,grace ex package,Petrol,18,18.0,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00257_Honda_graceexpackage=Hybrid,Honda,grace ex package,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2016,2017,2019"
00258_Honda_graceexsensing=Hybrid,Honda,grace ex sensing,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00259_Honda_gracegtaceex=Hybrid,Honda,grace gtace ex,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00260_Honda_gracerssensing=Hybrid,Honda,grace rs sensing,Hybrid,25-34.4,29.7,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00261_Honda_insight=Hybrid,Honda,insight,Hybrid,22-30,26.0,liftback,5,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"2009,2019,2020"
00262_Honda_insightze2=Hybrid,Honda,insight ze2,Hybrid,22-30,26.0,liftback,5,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2012
00263_Honda_insightze4=Hybrid,Honda,insight ze4,Hybrid,22-30,26.0,sedan,5,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019
00264_Honda_n-box=Petrol,Honda,n-box,Petrol,18-25,21.5,kei / hatchback,4,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023–2025
00265_Honda_n-boxbasegrade=Petrol,Honda,n-box base grade,Petrol,18-25,21.5,kei,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00266_Honda_n-boxcustom=Petrol,Honda,n-box custom,Petrol,18-25,21.5,kei,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2017,2022,2023,2024,2025"
00267_Honda_n-boxcustomsensing=Hybrid,Honda,n-box custom sensing,Hybrid,18-25,21.5,kei,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024–2025
00268_Honda_n-boxhighestgrade=Petrol,Honda,n-box highest grade,Petrol,18-25,21.5,kei,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2022
00269_Honda_n-boxnwagon=Petrol,Honda,n-box n wagon,Petrol,18-25,21.5,kei,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00270_Honda_n-one=Petrol,Honda,n-one,Petrol,18-25,21.5,kei / hatchback,4,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00271_Honda_n-wgn=Petrol,Honda,n-wgn,Petrol,18-25,21.5,kei / hatchback,4,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00272_Honda_n-wgnl=Petrol,Honda,n-wgn l,Petrol,18-25,21.5,kei/hatchback,4,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00273_Honda_stepwagon=Petrol,Honda,step wagon,Petrol,19.6-23.3,21.5,minivan,7,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2023
00274_Honda_vezel=Hybrid,Honda,vezel,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2013,2015,2018,2022"
00275_Honda_vezel=Petrol,Honda,vezel,Petrol,15-22,18.5,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2014,2016,2017,2023,2024,2025"
00276_Honda_vezele-hev=Hybrid,Honda,vezel e-hev,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2022
00277_Honda_vezelhr-v=Hybrid,Honda,vezel hr-v,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2015
00278_Honda_vezelivory=Hybrid,Honda,vezel ivory,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2016,2023"
00279_Honda_vezelrs=Petrol,Honda,vezel rs,Petrol,15-22,18.5,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2016–2018
00280_Honda_vezelrssensing=Petrol,Honda,vezel rs sensing,Petrol,15-22,18.5,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2016
00281_Honda_vezelrssensing=Hybrid,Honda,vezel rs sensing,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2017–2019
00282_Honda_vezelrv3=Hybrid,Honda,vezel rv3,Hybrid,24.4,24.4,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2014
00283_Honda_vezelrv5x=Petrol,Honda,vezel rv5 x,Petrol,15-22,18.5,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
00284_Honda_vezelrv5xe-hev=Petrol,Honda,vezel rv5 x e-hev,Petrol,15-22,18.5,suv,5,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025
